OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
29/03/2022,24/02/2022,SO67090,362,18158,10,1,1
29/03/2022,06/03/2022,SO67109,482,13376,4,1,2
29/03/2022,05/01/2022,SO67109,485,13376,4,2,1
29/03/2022,14/03/2022,SO67098,466,11824,6,3,2
29/03/2022,03/01/2022,SO67098,529,11824,6,2,2
29/03/2022,23/01/2022,SO67098,540,11824,6,1,1
29/03/2022,23/01/2022,SO67135,530,27017,1,3,2
29/03/2022,21/02/2022,SO67135,214,27017,1,4,1
29/03/2022,05/12/2021,SO67135,541,27017,1,2,1
29/03/2022,10/12/2021,SO67135,564,27017,1,1,1
29/03/2022,04/12/2021,SO67094,530,12532,6,1,3
29/03/2022,07/02/2022,SO67094,541,12532,6,2,2
29/03/2022,03/01/2022,SO67094,480,12532,6,3,1
29/03/2022,11/02/2022,SO67095,480,25860,4,2,2
29/03/2022,21/01/2022,SO67095,535,25860,4,1,1
29/03/2022,04/01/2022,SO67086,220,13628,9,2,1
29/03/2022,04/03/2022,SO67086,529,13628,9,1,1
29/03/2022,22/02/2022,SO67129,482,16598,10,2,2
29/03/2022,28/02/2022,SO67129,562,16598,10,1,1
29/03/2022,04/01/2022,SO67105,475,19126,1,1,1
29/03/2022,11/12/2021,SO67134,352,14230,9,1,1
29/03/2022,18/12/2021,SO67128,541,13265,8,2,2
29/03/2022,08/03/2022,SO67128,571,13265,8,1,1
29/03/2022,20/12/2021,SO67108,528,14573,1,1,2
29/03/2022,01/12/2021,SO67108,220,14573,1,2,1
29/03/2022,04/12/2021,SO67139,223,12620,7,3,2
29/03/2022,18/12/2021,SO67139,538,12620,7,2,2
29/03/2022,17/01/2022,SO67139,604,12620,7,1,1
29/03/2022,22/12/2021,SO67082,215,17971,7,2,1
29/03/2022,12/02/2022,SO67082,583,17971,7,1,1
29/03/2022,23/01/2022,SO67115,464,11474,10,3,2
29/03/2022,19/01/2022,SO67115,529,11474,10,2,2
29/03/2022,09/03/2022,SO67115,538,11474,10,1,2
29/03/2022,18/02/2022,SO67119,530,24122,7,1,1
29/03/2022,31/12/2021,SO67113,536,20900,10,1,3
29/03/2022,25/01/2022,SO67113,223,20900,10,3,2
29/03/2022,11/12/2021,SO67113,528,20900,10,2,2
29/03/2022,16/02/2022,SO67113,214,20900,10,4,1
29/03/2022,21/02/2022,SO67123,537,12894,4,1,1
29/03/2022,07/02/2022,SO67127,352,15984,4,1,1
29/03/2022,22/01/2022,SO67127,485,15984,4,2,1
29/03/2022,01/12/2021,SO67099,528,23240,1,1,2
29/03/2022,01/02/2022,SO67099,536,23240,1,2,2
29/03/2022,06/12/2021,SO67099,220,23240,1,3,1
29/03/2022,13/03/2022,SO67110,478,14556,7,3,2
29/03/2022,14/01/2022,SO67110,477,14556,7,2,1
29/03/2022,22/02/2022,SO67110,528,14556,7,1,1
29/03/2022,03/12/2021,SO67121,530,14986,10,2,2
29/03/2022,07/01/2022,SO67121,541,14986,10,1,2
29/03/2022,19/02/2022,SO67121,215,14986,10,3,1
29/03/2022,15/01/2022,SO67122,530,25527,7,1,3
29/03/2022,20/01/2022,SO67122,480,25527,7,2,2
29/03/2022,22/12/2021,SO67112,477,11355,10,1,2
29/03/2022,19/01/2022,SO67112,479,11355,10,2,2
29/03/2022,05/02/2022,SO67096,529,25833,1,2,2
29/03/2022,29/12/2021,SO67096,540,25833,1,1,1
29/03/2022,11/02/2022,SO67124,528,12028,4,2,2
29/03/2022,03/02/2022,SO67124,537,12028,4,1,1
29/03/2022,27/12/2021,SO67131,480,25832,9,4,2
29/03/2022,06/01/2022,SO67131,529,25832,9,3,2
29/03/2022,26/01/2022,SO67131,385,25832,9,1,1
29/03/2022,08/01/2022,SO67131,539,25832,9,2,1
29/03/2022,12/12/2021,SO67085,529,29083,9,1,3
29/03/2022,11/03/2022,SO67114,529,23604,8,1,2
29/03/2022,24/02/2022,SO67103,475,27724,6,1,1
29/03/2022,26/12/2021,SO67087,529,13116,9,1,3
29/03/2022,07/02/2022,SO67087,214,13116,9,2,1
29/03/2022,20/01/2022,SO67120,480,24156,8,2,2
29/03/2022,02/03/2022,SO67120,529,24156,8,1,2
29/03/2022,31/12/2021,SO67138,220,24197,10,2,1
29/03/2022,13/03/2022,SO67138,389,24197,10,1,1
29/03/2022,09/01/2022,SO67132,383,25960,9,1,1
29/03/2022,09/12/2021,SO67132,490,25960,9,2,1
30/03/2022,06/12/2021,SO67195,214,23846,6,2,1
30/03/2022,16/01/2022,SO67195,560,23846,6,1,1
30/03/2022,28/02/2022,SO67149,539,15605,9,1,2
30/03/2022,11/02/2022,SO67162,478,20738,1,1,3
30/03/2022,14/02/2022,SO67162,223,20738,1,2,2
30/03/2022,24/02/2022,SO67162,477,20738,1,3,2
30/03/2022,09/12/2021,SO67192,477,29252,4,3,2
30/03/2022,14/02/2022,SO67192,479,29252,4,2,2
30/03/2022,24/12/2021,SO67192,487,29252,4,4,1
30/03/2022,11/02/2022,SO67192,570,29252,4,1,1
30/03/2022,13/01/2022,SO67143,220,18164,8,2,1
30/03/2022,04/12/2021,SO67143,358,18164,8,1,1
30/03/2022,05/01/2022,SO67157,373,16466,8,1,1
30/03/2022,21/02/2022,SO67196,466,25951,4,4,3
30/03/2022,10/02/2022,SO67196,214,25951,4,2,1
30/03/2022,11/12/2021,SO67196,491,25951,4,3,1
30/03/2022,08/12/2021,SO67196,578,25951,4,1,1
30/03/2022,15/03/2022,SO67166,477,21260,1,2,2
30/03/2022,24/02/2022,SO67166,478,21260,1,1,2
30/03/2022,07/12/2021,SO67153,476,26157,9,1,1
30/03/2022,22/01/2022,SO67146,220,11501,6,1,1
30/03/2022,12/12/2021,SO67181,226,12393,7,2,1
30/03/2022,03/03/2022,SO67181,462,12393,7,1,1
30/03/2022,10/03/2022,SO67173,480,20943,10,3,3
30/03/2022,24/01/2022,SO67173,528,20943,10,1,2
30/03/2022,11/02/2022,SO67173,536,20943,10,2,1
30/03/2022,28/02/2022,SO67142,479,11431,8,3,2
30/03/2022,30/01/2022,SO67142,220,11431,8,4,1
30/03/2022,07/01/2022,SO67142,477,11431,8,2,1
30/03/2022,06/12/2021,SO67142,580,11431,8,1,1
30/03/2022,07/02/2022,SO67179,477,14194,10,2,2
30/03/2022,15/12/2021,SO67179,478,14194,10,1,2
30/03/2022,16/02/2022,SO67179,214,14194,10,3,1
30/03/2022,30/01/2022,SO67179,226,14194,10,4,1
30/03/2022,05/01/2022,SO67190,220,27096,1,2,1
30/03/2022,21/12/2021,SO67190,575,27096,1,1,1
30/03/2022,21/12/2021,SO67198,477,18085,4,3,2
30/03/2022,07/12/2021,SO67198,232,18085,4,4,1
30/03/2022,04/03/2022,SO67198,479,18085,4,2,1
30/03/2022,19/12/2021,SO67198,583,18085,4,1,1
30/03/2022,08/03/2022,SO67158,535,11711,6,2,2
30/03/2022,02/01/2022,SO67158,528,11711,6,1,1
30/03/2022,20/01/2022,SO67201,223,29455,9,2,2
30/03/2022,27/02/2022,SO67201,567,29455,9,1,1
30/03/2022,27/02/2022,SO67144,464,17202,10,4,2
30/03/2022,07/01/2022,SO67144,477,17202,10,2,2
30/03/2022,23/02/2022,SO67144,478,17202,10,3,2
30/03/2022,26/02/2022,SO67144,352,17202,10,1,1
30/03/2022,19/12/2021,SO67156,485,18141,10,2,2
30/03/2022,17/12/2021,SO67156,360,18141,10,1,1
30/03/2022,05/12/2021,SO67156,488,18141,10,3,1
30/03/2022,22/12/2021,SO67193,541,26723,4,2,2
30/03/2022,08/01/2022,SO67193,530,26723,4,3,1
30/03/2022,05/12/2021,SO67193,575,26723,4,1,1
30/03/2022,14/12/2021,SO67150,528,16699,9,2,2
30/03/2022,23/12/2021,SO67150,536,16699,9,1,2
30/03/2022,23/02/2022,SO67141,220,15921,7,2,1
30/03/2022,03/12/2021,SO67141,581,15921,7,1,1
30/03/2022,06/12/2021,SO67174,529,21119,7,2,2
30/03/2022,22/01/2022,SO67174,538,21119,7,1,2
30/03/2022,13/03/2022,SO67159,214,25293,1,2,1
30/03/2022,20/12/2021,SO67159,540,25293,1,1,1
30/03/2022,04/12/2021,SO67164,480,11300,6,3,3
30/03/2022,08/01/2022,SO67164,477,11300,6,1,2
30/03/2022,08/01/2022,SO67164,478,11300,6,2,2
30/03/2022,29/12/2021,SO67163,528,22223,4,2,2
30/03/2022,18/01/2022,SO67163,536,22223,4,1,2
30/03/2022,17/12/2021,SO67175,529,29437,7,2,3
30/03/2022,19/01/2022,SO67175,538,29437,7,1,2
30/03/2022,19/12/2021,SO67168,477,17377,1,1,2
30/03/2022,24/02/2022,SO67154,480,25239,9,2,2
30/03/2022,01/12/2021,SO67154,528,25239,9,1,2
30/03/2022,19/01/2022,SO67180,485,18382,6,1,3
30/03/2022,25/01/2022,SO67180,235,18382,6,2,1
30/03/2022,19/02/2022,SO67189,491,12575,9,2,1
30/03/2022,15/02/2022,SO67189,593,12575,9,1,1
30/03/2022,21/12/2021,SO67165,477,21457,4,2,3
30/03/2022,28/02/2022,SO67165,478,21457,4,1,2
30/03/2022,14/02/2022,SO67165,487,21457,4,3,1
30/03/2022,21/02/2022,SO67182,485,12789,4,2,2
30/03/2022,01/01/2022,SO67182,214,12789,4,3,1
30/03/2022,10/12/2021,SO67182,232,12789,4,4,1
30/03/2022,30/12/2021,SO67182,360,12789,4,1,1
30/03/2022,21/12/2021,SO67187,360,15129,9,1,1
30/03/2022,23/02/2022,SO67178,528,11875,6,1,2
30/03/2022,21/12/2021,SO67178,214,11875,6,3,1
30/03/2022,09/03/2022,SO67178,537,11875,6,2,1
30/03/2022,17/02/2022,SO67148,528,12665,9,2,2
30/03/2022,11/02/2022,SO67148,535,12665,9,1,2
30/03/2022,20/02/2022,SO67148,215,12665,9,3,1
30/03/2022,17/01/2022,SO67169,480,24659,6,2,2
30/03/2022,09/12/2021,SO67169,484,24659,6,3,2
30/03/2022,28/02/2022,SO67169,528,24659,6,1,2
30/03/2022,15/03/2022,SO67194,220,26536,4,2,1
30/03/2022,22/01/2022,SO67194,464,26536,4,3,1
30/03/2022,27/01/2022,SO67194,576,26536,4,1,1
30/03/2022,16/12/2021,SO67145,477,17216,7,3,2
30/03/2022,14/12/2021,SO67145,478,17216,7,2,2
30/03/2022,19/02/2022,SO67145,214,17216,7,4,1
30/03/2022,26/12/2021,SO67145,354,17216,7,1,1
30/03/2022,31/01/2022,SO67176,223,25581,8,3,2
30/03/2022,20/02/2022,SO67176,529,25581,8,2,2
30/03/2022,30/01/2022,SO67176,538,25581,8,1,2
30/03/2022,15/01/2022,SO67200,223,24384,7,3,2
30/03/2022,21/12/2021,SO67200,214,24384,7,2,1
30/03/2022,02/01/2022,SO67200,562,24384,7,1,1
30/03/2022,31/01/2022,SO67183,485,15565,1,2,2
30/03/2022,08/12/2021,SO67183,360,15565,1,1,1
30/03/2022,02/01/2022,SO67161,223,23349,4,4,2
30/03/2022,19/02/2022,SO67161,485,23349,4,3,2
30/03/2022,08/12/2021,SO67161,528,23349,4,2,2
30/03/2022,02/03/2022,SO67161,536,23349,4,1,2
30/03/2022,11/01/2022,SO67177,480,27158,10,2,2
30/03/2022,12/02/2022,SO67177,529,27158,10,1,2
30/03/2022,11/03/2022,SO67191,479,29258,1,2,1
30/03/2022,23/12/2021,SO67191,566,29258,1,1,1
30/03/2022,27/01/2022,SO67155,529,16694,9,1,2
30/03/2022,08/03/2022,SO67155,214,16694,9,2,1
30/03/2022,10/01/2022,SO67199,472,24024,8,2,1
30/03/2022,10/12/2021,SO67199,605,24024,8,1,1
30/03/2022,06/02/2022,SO67184,485,17625,6,4,2
30/03/2022,05/02/2022,SO67184,528,17625,6,2,2
30/03/2022,01/03/2022,SO67184,226,17625,6,5,1
30/03/2022,08/02/2022,SO67184,356,17625,6,1,1
30/03/2022,18/01/2022,SO67184,537,17625,6,3,1
30/03/2022,13/02/2022,SO67185,477,13270,6,3,2
30/03/2022,22/12/2021,SO67185,478,13270,6,2,2
30/03/2022,19/02/2022,SO67185,214,13270,6,4,1
30/03/2022,13/03/2022,SO67185,226,13270,6,5,1
30/03/2022,04/12/2021,SO67185,362,13270,6,1,1
30/03/2022,22/01/2022,SO67170,480,13950,1,2,2
30/03/2022,22/01/2022,SO67170,485,13950,1,1,1
30/03/2022,17/01/2022,SO67152,539,14683,9,1,2
30/03/2022,08/03/2022,SO67160,464,22075,4,5,2
30/03/2022,11/03/2022,SO67160,528,22075,4,2,2
30/03/2022,28/12/2021,SO67160,536,22075,4,1,2
30/03/2022,05/03/2022,SO67160,220,22075,4,3,1
30/03/2022,24/02/2022,SO67160,235,22075,4,4,1
30/03/2022,24/02/2022,SO67172,536,21539,7,1,2
30/03/2022,18/12/2021,SO67172,528,21539,7,2,1
30/03/2022,17/01/2022,SO67188,488,23658,9,2,1
30/03/2022,24/02/2022,SO67188,583,23658,9,1,1
30/03/2022,22/01/2022,SO67167,476,19551,1,1,1
30/03/2022,15/12/2021,SO67151,485,17496,9,1,2
30/03/2022,11/02/2022,SO67151,215,17496,9,2,1
30/03/2022,11/02/2022,SO67151,491,17496,9,3,1
30/03/2022,25/12/2021,SO67197,220,24789,4,2,1
30/03/2022,13/03/2022,SO67197,576,24789,4,1,1
30/03/2022,09/02/2022,SO67171,223,16279,8,2,2
30/03/2022,14/02/2022,SO67171,528,16279,8,1,2
30/03/2022,04/01/2022,SO67171,220,16279,8,3,1
30/03/2022,23/12/2021,SO67147,528,13013,9,2,2
30/03/2022,09/02/2022,SO67147,483,13013,9,3,1
30/03/2022,24/01/2022,SO67147,535,13013,9,1,1
30/03/2022,27/12/2021,SO67186,528,15127,9,3,2
30/03/2022,03/02/2022,SO67186,362,15127,9,1,1
30/03/2022,11/02/2022,SO67186,537,15127,9,2,1
31/03/2022,10/12/2021,SO67240,354,15568,4,1,1
31/03/2022,01/02/2022,SO67240,478,15568,4,2,1
31/03/2022,04/02/2022,SO67236,214,14747,4,2,1
31/03/2022,05/03/2022,SO67236,588,14747,4,1,1
31/03/2022,25/02/2022,SO67239,356,15915,4,1,1
31/03/2022,06/02/2022,SO67256,220,21143,1,2,1
31/03/2022,13/02/2022,SO67256,387,21143,1,1,1
31/03/2022,10/01/2022,SO67244,485,15972,4,4,3
31/03/2022,08/02/2022,SO67244,362,15972,4,1,1
31/03/2022,30/01/2022,SO67244,482,15972,4,5,1
31/03/2022,02/02/2022,SO67244,528,15972,4,3,1
31/03/2022,07/03/2022,SO67244,537,15972,4,2,1
31/03/2022,02/01/2022,SO67247,477,27597,9,2,2
31/03/2022,24/02/2022,SO67247,479,27597,9,3,2
31/03/2022,27/01/2022,SO67247,480,27597,9,4,2
31/03/2022,12/12/2021,SO67247,484,27597,9,5,2
31/03/2022,05/01/2022,SO67247,606,27597,9,1,1
31/03/2022,25/02/2022,SO67215,482,14539,7,3,3
31/03/2022,28/02/2022,SO67215,229,14539,7,2,1
31/03/2022,13/03/2022,SO67215,588,14539,7,1,1
31/03/2022,22/12/2021,SO67209,480,16184,9,3,2
31/03/2022,06/02/2022,SO67209,484,16184,9,4,2
31/03/2022,02/12/2021,SO67209,529,16184,9,2,2
31/03/2022,19/02/2022,SO67209,539,16184,9,1,2
31/03/2022,18/02/2022,SO67225,477,13198,6,2,2
31/03/2022,14/03/2022,SO67225,478,13198,6,1,2
31/03/2022,01/01/2022,SO67252,215,24792,4,2,1
31/03/2022,24/12/2021,SO67252,576,24792,4,1,1
31/03/2022,05/02/2022,SO67249,477,14300,9,4,2
31/03/2022,11/03/2022,SO67249,528,14300,9,3,2
31/03/2022,06/02/2022,SO67249,360,14300,9,1,1
31/03/2022,11/02/2022,SO67249,478,14300,9,5,1
31/03/2022,06/01/2022,SO67249,537,14300,9,2,1
31/03/2022,14/01/2022,SO67210,536,17252,9,1,2
31/03/2022,28/01/2022,SO67214,373,14200,7,1,1
31/03/2022,23/12/2021,SO67214,479,14200,7,2,1
31/03/2022,02/12/2021,SO67212,214,15731,9,1,1
31/03/2022,24/01/2022,SO67218,530,28123,4,1,3
31/03/2022,30/12/2021,SO67235,373,16776,1,1,1
31/03/2022,26/01/2022,SO67232,223,25696,7,3,2
31/03/2022,04/12/2021,SO67232,530,25696,7,2,2
31/03/2022,20/01/2022,SO67232,541,25696,7,1,2
31/03/2022,04/01/2022,SO67259,223,11489,10,2,2
31/03/2022,18/12/2021,SO67259,564,11489,10,1,1
31/03/2022,08/01/2022,SO67241,480,11945,4,3,2
31/03/2022,19/02/2022,SO67241,358,11945,4,1,1
31/03/2022,14/02/2022,SO67241,537,11945,4,2,1
31/03/2022,10/01/2022,SO67230,477,21318,6,2,2
31/03/2022,29/01/2022,SO67230,485,21318,6,1,2
31/03/2022,18/12/2021,SO67230,478,21318,6,3,1
31/03/2022,23/12/2021,SO67250,563,26649,4,1,1
31/03/2022,18/12/2021,SO67251,561,26705,4,1,1
31/03/2022,23/02/2022,SO67205,223,15209,9,3,2
31/03/2022,19/01/2022,SO67205,214,15209,9,2,1
31/03/2022,12/01/2022,SO67205,491,15209,9,4,1
31/03/2022,17/12/2021,SO67205,589,15209,9,1,1
31/03/2022,16/12/2021,SO67206,464,18127,10,4,2
31/03/2022,05/02/2022,SO67206,485,18127,10,5,2
31/03/2022,22/01/2022,SO67206,528,18127,10,2,2
31/03/2022,25/01/2022,SO67206,360,18127,10,1,1
31/03/2022,02/01/2022,SO67206,537,18127,10,3,1
31/03/2022,12/12/2021,SO67243,528,15937,1,3,2
31/03/2022,13/12/2021,SO67243,354,15937,1,1,1
31/03/2022,22/01/2022,SO67243,480,15937,1,4,1
31/03/2022,06/03/2022,SO67243,537,15937,1,2,1
31/03/2022,12/03/2022,SO67227,476,19151,1,1,1
31/03/2022,28/02/2022,SO67223,536,23337,4,1,2
31/03/2022,30/01/2022,SO67213,480,15465,9,1,2
31/03/2022,17/12/2021,SO67213,484,15465,9,2,2
31/03/2022,19/12/2021,SO67219,540,11200,6,1,1
31/03/2022,10/02/2022,SO67248,528,14668,9,2,2
31/03/2022,29/12/2021,SO67248,220,14668,9,4,1
31/03/2022,28/02/2022,SO67248,356,14668,9,1,1
31/03/2022,02/01/2022,SO67248,537,14668,9,3,1
31/03/2022,09/01/2022,SO67217,488,11694,4,1,1
31/03/2022,07/02/2022,SO67254,481,23186,4,2,2
31/03/2022,12/01/2022,SO67254,605,23186,4,1,1
31/03/2022,28/02/2022,SO67237,478,16093,4,2,2
31/03/2022,06/12/2021,SO67237,477,16093,4,3,1
31/03/2022,23/12/2021,SO67237,598,16093,4,1,1
31/03/2022,06/12/2021,SO67229,528,20273,6,1,2
31/03/2022,16/01/2022,SO67229,220,20273,6,2,1
31/03/2022,07/02/2022,SO67231,223,13815,10,4,3
31/03/2022,22/02/2022,SO67231,529,13815,10,1,3
31/03/2022,23/12/2021,SO67231,214,13815,10,3,1
31/03/2022,17/01/2022,SO67231,540,13815,10,2,1
31/03/2022,17/02/2022,SO67233,541,14938,10,1,2
31/03/2022,10/12/2021,SO67228,477,17438,1,1,2
31/03/2022,10/12/2021,SO67228,487,17438,1,2,1
31/03/2022,02/12/2021,SO67226,474,19866,4,1,1
31/03/2022,07/01/2022,SO67258,472,27885,10,2,1
31/03/2022,31/01/2022,SO67258,584,27885,10,1,1
31/03/2022,25/12/2021,SO67222,480,11176,6,2,2
31/03/2022,15/03/2022,SO67222,536,11176,6,1,2
31/03/2022,18/12/2021,SO67207,483,12191,4,1,1
31/03/2022,28/01/2022,SO67221,466,22762,1,4,2
31/03/2022,26/12/2021,SO67221,528,22762,1,1,2
31/03/2022,23/12/2021,SO67221,536,22762,1,2,2
31/03/2022,09/02/2022,SO67221,215,22762,1,3,1
31/03/2022,30/01/2022,SO67234,528,11141,4,2,3
31/03/2022,03/02/2022,SO67234,214,11141,4,3,1
31/03/2022,18/01/2022,SO67234,537,11141,4,1,1
31/03/2022,20/01/2022,SO67224,477,13175,6,2,2
31/03/2022,21/01/2022,SO67224,229,13175,6,3,1
31/03/2022,23/02/2022,SO67224,478,13175,6,1,1
31/03/2022,12/01/2022,SO67216,215,28582,1,1,1
31/03/2022,05/03/2022,SO67253,530,23666,1,3,2
31/03/2022,21/01/2022,SO67253,541,23666,1,2,2
31/03/2022,16/12/2021,SO67253,220,23666,1,4,1
31/03/2022,06/03/2022,SO67253,564,23666,1,1,1
31/03/2022,25/01/2022,SO67255,220,21141,1,2,1
31/03/2022,03/01/2022,SO67255,387,21141,1,1,1
31/03/2022,05/02/2022,SO67211,464,12352,9,2,2
31/03/2022,14/03/2022,SO67211,215,12352,9,3,1
31/03/2022,15/12/2021,SO67211,529,12352,9,1,1
31/03/2022,05/02/2022,SO67242,485,15540,4,2,2
31/03/2022,14/01/2022,SO67242,354,15540,4,1,1
31/03/2022,03/12/2021,SO67238,474,14755,4,2,1
31/03/2022,12/03/2022,SO67238,489,14755,4,3,1
31/03/2022,10/03/2022,SO67238,590,14755,4,1,1
31/03/2022,01/03/2022,SO67245,389,25828,9,1,1
31/03/2022,18/02/2022,SO67245,491,25828,9,2,1
31/03/2022,01/03/2022,SO67220,480,26334,4,2,2
31/03/2022,04/02/2022,SO67220,535,26334,4,1,2
31/03/2022,05/03/2022,SO67208,484,11619,6,1,1
31/03/2022,03/01/2022,SO67257,529,17871,1,2,2
31/03/2022,06/12/2021,SO67257,539,17871,1,3,2
31/03/2022,09/01/2022,SO67257,582,17871,1,1,1
31/03/2022,16/01/2022,SO67246,214,17916,9,2,1
31/03/2022,22/01/2022,SO67246,381,17916,9,1,1
31/03/2022,03/02/2022,SO67246,488,17916,9,3,1
01/04/2022,20/02/2022,SO67362,528,22723,4,1,2
01/04/2022,25/12/2021,SO67362,214,22723,4,3,1
01/04/2022,09/02/2022,SO67362,536,22723,4,2,1
01/04/2022,23/01/2022,SO67395,479,27114,4,2,2
01/04/2022,30/01/2022,SO67395,563,27114,4,1,1
01/04/2022,16/12/2021,SO67368,477,18750,4,1,2
01/04/2022,19/12/2021,SO67359,480,27398,4,3,2
01/04/2022,17/01/2022,SO67359,529,27398,4,2,2
01/04/2022,17/12/2021,SO67359,538,27398,4,1,2
02/04/2022,08/01/2022,SO67432,580,17989,8,1,1
02/04/2022,10/02/2022,SO67450,480,13599,10,3,2
02/04/2022,04/03/2022,SO67450,530,13599,10,2,2
02/04/2022,31/12/2021,SO67450,541,13599,10,1,2
02/04/2022,02/03/2022,SO67462,362,15218,9,1,1
02/04/2022,18/03/2022,SO67462,487,15218,9,2,1
02/04/2022,13/01/2022,SO67431,223,15622,8,3,2
02/04/2022,22/01/2022,SO67431,215,15622,8,2,1
02/04/2022,16/03/2022,SO67431,598,15622,8,1,1
03/04/2022,27/01/2022,SO67526,214,13681,7,3,1
03/04/2022,11/01/2022,SO67526,528,13681,7,1,1
03/04/2022,13/12/2021,SO67526,537,13681,7,2,1
03/04/2022,31/12/2021,SO67571,480,16298,8,4,2
03/04/2022,19/01/2022,SO67571,530,16298,8,3,2
03/04/2022,14/12/2021,SO67571,541,16298,8,2,2
03/04/2022,26/12/2021,SO67571,574,16298,8,1,1
03/04/2022,15/03/2022,SO67487,536,16690,9,1,2
03/04/2022,23/01/2022,SO67487,472,16690,9,2,1
03/04/2022,26/12/2021,SO67522,528,17645,10,1,2
03/04/2022,19/12/2021,SO67491,215,15231,9,1,1
03/04/2022,23/02/2022,SO67491,462,15231,9,2,1
03/04/2022,13/01/2022,SO67492,235,11370,9,1,1
03/04/2022,18/01/2022,SO67536,477,25644,7,3,2
03/04/2022,06/12/2021,SO67536,479,25644,7,2,2
03/04/2022,01/02/2022,SO67536,530,25644,7,1,2
03/04/2022,08/01/2022,SO67506,480,12970,6,3,2
03/04/2022,24/01/2022,SO67506,530,12970,6,2,2
03/04/2022,10/03/2022,SO67506,541,12970,6,1,2
03/04/2022,28/02/2022,SO67506,484,12970,6,4,1
03/04/2022,23/02/2022,SO67506,486,12970,6,5,1
03/04/2022,16/12/2021,SO67528,480,20176,8,2,2
03/04/2022,24/12/2021,SO67528,536,20176,8,1,2
03/04/2022,16/03/2022,SO67545,475,14902,4,2,1
03/04/2022,02/01/2022,SO67545,587,14902,4,1,1
03/04/2022,20/01/2022,SO67568,464,18318,1,3,2
03/04/2022,19/03/2022,SO67568,214,18318,1,2,1
03/04/2022,11/02/2022,SO67568,581,18318,1,1,1
03/04/2022,28/02/2022,SO67497,356,12547,7,1,1
03/04/2022,20/01/2022,SO67544,478,22267,6,2,3
03/04/2022,07/01/2022,SO67544,223,22267,6,4,2
03/04/2022,11/02/2022,SO67544,477,22267,6,3,2
03/04/2022,21/01/2022,SO67544,591,22267,6,1,1
03/04/2022,11/12/2021,SO67557,529,21878,9,2,2
03/04/2022,13/12/2021,SO67557,377,21878,9,1,1
03/04/2022,08/03/2022,SO67557,480,21878,9,4,1
03/04/2022,10/12/2021,SO67557,540,21878,9,3,1
03/04/2022,06/03/2022,SO67572,571,14306,9,1,1
03/04/2022,03/01/2022,SO67510,536,23131,1,1,3
03/04/2022,12/01/2022,SO67559,214,27453,4,2,1
03/04/2022,18/12/2021,SO67559,563,27453,4,1,1
03/04/2022,27/12/2021,SO67488,480,19674,9,3,2
03/04/2022,26/12/2021,SO67488,528,19674,9,1,2
03/04/2022,28/12/2021,SO67488,537,19674,9,2,1
03/04/2022,04/01/2022,SO67565,538,23704,4,3,3
03/04/2022,09/02/2022,SO67565,529,23704,4,2,2
03/04/2022,22/12/2021,SO67565,220,23704,4,4,1
03/04/2022,19/01/2022,SO67565,605,23704,4,1,1
03/04/2022,05/12/2021,SO67503,528,11361,9,2,2
03/04/2022,16/03/2022,SO67503,535,11361,9,1,2
03/04/2022,22/12/2021,SO67503,215,11361,9,3,1
03/04/2022,20/02/2022,SO67550,360,15219,9,1,1
03/04/2022,17/01/2022,SO67550,487,15219,9,2,1
03/04/2022,07/12/2021,SO67532,487,29370,8,4,1
03/04/2022,18/02/2022,SO67549,477,15184,9,3,2
03/04/2022,12/02/2022,SO67549,478,15184,9,2,2
03/04/2022,13/03/2022,SO67549,220,15184,9,4,1
03/04/2022,02/03/2022,SO67549,352,15184,9,1,1
03/04/2022,18/12/2021,SO67570,214,23901,7,2,1
03/04/2022,26/12/2021,SO67570,606,23901,7,1,1
03/04/2022,20/02/2022,SO67501,214,25442,7,2,1
03/04/2022,11/03/2022,SO67501,583,25442,7,1,1
03/04/2022,18/03/2022,SO67527,477,13547,10,2,3
03/04/2022,20/01/2022,SO67527,478,13547,10,1,2
03/04/2022,25/12/2021,SO67527,220,13547,10,3,1
03/04/2022,09/03/2022,SO67548,223,12526,10,5,2
06/04/2022,15/02/2022,SO67740,480,16145,1,2,2
06/04/2022,13/03/2022,SO67740,356,16145,1,1,1
06/04/2022,24/12/2021,SO67764,220,15676,7,2,1
06/04/2022,23/01/2022,SO67764,564,15676,7,1,1
06/04/2022,05/01/2022,SO67747,529,26745,9,2,3
06/04/2022,19/02/2022,SO67747,385,26745,9,1,1
06/04/2022,06/03/2022,SO67747,539,26745,9,3,1
06/04/2022,01/03/2022,SO67734,485,16869,4,2,3
06/04/2022,08/03/2022,SO67734,215,16869,4,3,1
06/04/2022,29/12/2021,SO67734,354,16869,4,1,1
06/04/2022,21/12/2021,SO67713,477,16479,6,1,3
06/04/2022,09/01/2022,SO67713,478,16479,6,2,2
06/04/2022,10/12/2021,SO67713,214,16479,6,3,1
06/04/2022,10/03/2022,SO67741,481,16829,10,2,1
06/04/2022,23/12/2021,SO67741,563,16829,10,1,1
06/04/2022,07/01/2022,SO67724,223,20881,10,4,2
06/04/2022,30/12/2021,SO67724,528,20881,10,2,2
06/04/2022,13/02/2022,SO67724,536,20881,10,1,2
06/04/2022,26/12/2021,SO67724,214,20881,10,3,1
